ts,weg,richting,km,strook,beeld
2026-09-17T01:51+02:00,A20,L,29.5,1,speedlimit
2026-09-17T01:51+02:00,A20,R,28.8,3,speedlimit
2026-09-17T01:51+02:00,A20,R,29.5,1,speedlimit
2026-09-17T01:51+02:00,A4,L,10.318,2,lane_closed
2026-09-17T01:51+02:00,A15,L,46.469,1,speedlimit
2026-09-17T01:51+02:00,A15,h,154.74,1,lane_closed
2026-09-17T01:51+02:00,A4,L,13.747,5,speedlimit
2026-09-17T01:51+02:00,A15,R,44.44,1,speedlimit
2026-09-17T01:51+02:00,A15,L,156.8,1,speedlimit
2026-09-17T01:51+02:00,A15,L,57.3,4,lane_closed
2026-09-17T01:51+02:00,A15,R,43.86,5,speedlimit
2026-09-17T01:51+02:00,A16,R,33.135,3,speedlimit
2026-09-17T01:51+02:00,A15,L,46.17,2,speedlimit
2026-09-17T01:51+02:00,A13,L,11.25,4,lane_closed
2026-09-17T01:51+02:00,A20,L,30.9,1,speedlimit
2026-09-17T01:51+02:00,A4,L,6.592,2,lane_closed
2026-09-17T01:51+02:00,A15,y,56.085,2,speedlimit
2026-09-17T01:51+02:00,A4,L,43.18,4,lane_closed_ahead
2026-09-17T01:51+02:00,A16,R,32.518,2,speedlimit
2026-09-17T01:51+02:00,A13,R,18.2,4,speedlimit
2026-09-17T01:51+02:00,A16,R,32.22,4,speedlimit
2026-09-17T01:51+02:00,A16,R,33.609,1,lane_closed
2026-09-17T01:51+02:00,A4,L,53.0,1,speedlimit
2026-09-17T01:51+02:00,A15,L,46.864,2,speedlimit
2026-09-17T01:51+02:00,A13,R,18.7,1,speedlimit
2026-09-17T01:51+02:00,A15,L,64.67,5,speedlimit
2026-09-17T01:51+02:00,A4,m,35.8,1,speedlimit
2026-09-17T01:51+02:00,A4,L,11.24,3,lane_closed
2026-09-17T01:51+02:00,A4,L,50.798,2,speedlimit
2026-09-17T01:51+02:00,A15,n,95.855,1,speedlimit
2026-09-17T01:51+02:00,A20,c,27.488,1,speedlimit
2026-09-17T01:51+02:00,A20,R,31.9,3,speedlimit
2026-09-17T01:51+02:00,A13,R,16.655,3,speedlimit
2026-09-17T01:51+02:00,A4,L,7.22,4,lane_closed
2026-09-17T01:51+02:00,A4,L,50.253,3,speedlimit
2026-09-17T01:51+02:00,A15,L,47.68,2,speedlimit
2026-09-17T01:51+02:00,A20,L,29.1,2,speedlimit
2026-09-17T01:51+02:00,A16,R,32.76,1,lane_closed
