from_zone,to_zone,from_naam,to_naam,freeflow_s,meters
Z58,Z10,Schiemond,Carnisse,503,4413
Z58,Z11,Schiemond,Charlois Zuidrand,771,7041
Z58,Z12,Schiemond,Cool,380,3345
Z58,Z13,Schiemond,Cs Kwartier,419,3806
Z58,Z14,Schiemond,De Esch,736,7249
Z58,Z15,Schiemond,Delfshaven,193,1452
Z58,Z16,Schiemond,Dijkzigt,304,2625
Z58,Z17,Schiemond,Feijenoord,652,5678
Z58,Z18,Schiemond,Groot IJsselmonde,959,9376
Z58,Z19,Schiemond,Heijplaat,1012,9696
Z58,Z20,Schiemond,Het Lage Land,1048,10230
Z58,Z21,Schiemond,Hillegersberg Noord,870,8261
Z58,Z22,Schiemond,Hillegersberg Zuid,685,6706
Z58,Z23,Schiemond,Hillesluis,622,5819
Z58,Z24,Schiemond,Hoogvliet Noord,1061,15794
Z58,Z25,Schiemond,Hoogvliet Zuid,1255,13878
Z58,Z26,Schiemond,Katendrecht,633,5487
Z58,Z27,Schiemond,Kleinpolder,513,5134
Z58,Z28,Schiemond,Kop van Zuid,426,3845
Z58,Z29,Schiemond,Kop van Zuid - Entrepot,548,4999
Z58,Z30,Schiemond,Kralingen Oost,701,6691
Z58,Z31,Schiemond,Kralingen West,651,5893
Z58,Z32,Schiemond,Kralingse Bos,1000,7923
Z58,Z33,Schiemond,Kralingseveer,869,8801
Z58,Z34,Schiemond,Liskwartier,637,5642
Z58,Z35,Schiemond,Lombardijen,776,7672
Z58,Z36,Schiemond,Middelland,280,2510
Z58,Z37,Schiemond,Molenlaankwartier,970,8915
Z58,Z38,Schiemond,Nesselande,1376,18440
Z58,Z39,Schiemond,Nieuw Crooswijk,761,7930
Z58,Z40,Schiemond,Nieuwe Werk,344,2661
Z58,Z41,Schiemond,Nieuwe Westen,366,2550
Z58,Z42,Schiemond,Noord Kethel,830,8848
Z58,Z43,Schiemond,Noordereiland,524,5005
Z58,Z44,Schiemond,Ommoord,1139,15171
Z58,Z45,Schiemond,Oosterflank,1103,15399
Z58,Z46,Schiemond,Oud Charlois,451,4021
Z58,Z47,Schiemond,Oud Crooswijk,646,6243
Z58,Z48,Schiemond,Oud IJsselmonde,823,8109
Z58,Z49,Schiemond,Oud Mathenesse,312,2769
Z58,Z50,Schiemond,Oude Noorden,645,5832
Z58,Z51,Schiemond,Oude Westen,380,3088
Z58,Z52,Schiemond,Overschie,706,6566
Z58,Z53,Schiemond,Pendrecht,646,6182
Z58,Z54,Schiemond,Prinsenland,1068,10149
Z58,Z55,Schiemond,Provenierswijk,550,4745
Z58,Z56,Schiemond,Rubroek,577,5437
Z58,Z57,Schiemond,Schiebroek,928,10020
Z58,Z58,Schiemond,Schiemond,75,0
Z58,Z59,Schiemond,Schieveen,846,10398
Z58,Z60,Schiemond,Spangen,353,2676
Z58,Z61,Schiemond,Stadsdriehoek,448,4026
Z58,Z62,Schiemond,Struisenburg,534,4838
Z58,Z63,Schiemond,Tarwewijk,467,4272
Z58,Z64,Schiemond,Terbregge,1020,9985
Z58,Z65,Schiemond,Tussendijken,289,1790
Z58,Z66,Schiemond,Vreewijk,677,6417
Z58,Z67,Schiemond,Wielewaal,686,5809
Z58,Z68,Schiemond,Zestienhoven,812,9453
Z58,Z69,Schiemond,Zevenkamp,1108,15619
Z58,Z70,Schiemond,Zuiderpark,678,6493
Z58,Z71,Schiemond,Zuidplein,510,4702
Z58,Z72,Schiemond,Zuidwijk,731,7172
Z59,Z00,Schieveen,'s-Gravenland,925,14983
Z59,Z01,Schieveen,Afrikaanderwijk,1141,12852
Z59,Z02,Schieveen,Agniesebuurt,710,8216
Z59,Z03,Schieveen,Bedrijvenpark Noord-West,358,3512
Z59,Z04,Schieveen,Bergpolder,540,7037
Z59,Z05,Schieveen,Beverwaard,1247,20649
Z59,Z06,Schieveen,Blijdorp,575,7331
Z59,Z07,Schieveen,Blijdorpsepolder,610,6666
Z59,Z08,Schieveen,Bloemhof,1202,13980
Z59,Z09,Schieveen,Bospolder,787,9246
Z59,Z10,Schieveen,Carnisse,1074,12677
Z59,Z11,Schieveen,Charlois Zuidrand,1354,15622
Z59,Z12,Schieveen,Cool,862,10055
Z59,Z13,Schieveen,Cs Kwartier,689,8619
Z59,Z14,Schieveen,De Esch,886,15920
Z59,Z15,Schieveen,Delfshaven,790,9569
Z59,Z16,Schieveen,Dijkzigt,785,9879
Z59,Z17,Schieveen,Feijenoord,1195,13358
Z59,Z18,Schieveen,Groot IJsselmonde,1143,19423
Z59,Z19,Schieveen,Heijplaat,1412,20617
Z59,Z20,Schieveen,Het Lage Land,810,12707
Z59,Z21,Schieveen,Hillegersberg Noord,612,8056
Z59,Z22,Schieveen,Hillegersberg Zuid,601,7526
Z59,Z23,Schieveen,Hillesluis,1183,13618
Z59,Z24,Schieveen,Hoogvliet Noord,1147,17014
Z59,Z25,Schieveen,Hoogvliet Zuid,1423,19810
Z59,Z26,Schieveen,Katendrecht,1215,13253
Z59,Z27,Schieveen,Kleinpolder,453,6181
Z59,Z28,Schieveen,Kop van Zuid,1013,11636
Z59,Z29,Schieveen,Kop van Zuid - Entrepot,1116,12570
Z59,Z30,Schieveen,Kralingen Oost,868,14800
Z59,Z31,Schieveen,Kralingen West,877,10988
Z59,Z32,Schieveen,Kralingse Bos,1007,11930
Z59,Z33,Schieveen,Kralingseveer,929,16623
Z59,Z34,Schieveen,Liskwartier,646,7848
Z59,Z35,Schieveen,Lombardijen,1243,20934
Z59,Z36,Schieveen,Middelland,742,9121
Z59,Z37,Schieveen,Molenlaankwartier,600,8250
Z59,Z38,Schieveen,Nesselande,1140,17642
Z59,Z39,Schieveen,Nieuw Crooswijk,711,9468
Z59,Z40,Schieveen,Nieuwe Werk,964,11187
Z59,Z41,Schieveen,Nieuwe Westen,719,8426
Z59,Z42,Schieveen,Noord Kethel,903,9233
Z59,Z43,Schieveen,Noordereiland,1054,11790
Z59,Z44,Schieveen,Ommoord,808,12600
Z59,Z45,Schieveen,Oosterflank,892,14403
Z59,Z46,Schieveen,Oud Charlois,1031,12285
Z59,Z47,Schieveen,Oud Crooswijk,770,10251
Z59,Z48,Schieveen,Oud IJsselmonde,974,17936
Z59,Z49,Schieveen,Oud Mathenesse,624,7593
Z59,Z50,Schieveen,Oude Noorden,736,8444
Z59,Z51,Schieveen,Oude Westen,768,9165
Z59,Z52,Schieveen,Overschie,304,3163
Z59,Z53,Schieveen,Pendrecht,1243,14323
Z59,Z54,Schieveen,Prinsenland,959,14411
Z59,Z55,Schieveen,Provenierswijk,657,7796
Z59,Z56,Schieveen,Rubroek,841,9609
Z59,Z57,Schieveen,Schiebroek,632,8543
Z59,Z58,Schieveen,Schiemond,868,9845
Z59,Z59,Schieveen,Schieveen,174,0
Z59,Z60,Schieveen,Spangen,755,8041
Z59,Z61,Schieveen,Stadsdriehoek,945,10846
Z59,Z62,Schieveen,Struisenburg,978,15553
Z59,Z63,Schieveen,Tarwewijk,1056,12536
Z59,Z64,Schieveen,Terbregge,632,11189
Z59,Z65,Schieveen,Tussendijken,761,8720
Z59,Z66,Schieveen,Vreewijk,1217,19244
Z59,Z67,Schieveen,Wielewaal,1252,14072
Z59,Z68,Schieveen,Zestienhoven,421,4505
Z59,Z69,Schieveen,Zevenkamp,907,14799
Z59,Z70,Schieveen,Zuiderpark,1255,14190
Z59,Z71,Schieveen,Zuidplein,1120,12965
Z59,Z72,Schieveen,Zuidwijk,1312,15408
Z60,Z00,Spangen,'s-Gravenland,1037,14694
Z60,Z01,Spangen,Afrikaanderwijk,788,6932
Z60,Z02,Spangen,Agniesebuurt,607,4634
Z60,Z03,Spangen,Bedrijvenpark Noord-West,459,4462
Z60,Z04,Spangen,Bergpolder,489,5480
Z60,Z05,Spangen,Beverwaard,1316,19773
Z60,Z06,Spangen,Blijdorp,475,4222
Z60,Z07,Spangen,Blijdorpsepolder,471,3068
Z60,Z08,Spangen,Bloemhof,870,7613
Z60,Z09,Spangen,Bospolder,272,1727
Z60,Z10,Spangen,Carnisse,740,6266
Z60,Z11,Spangen,Charlois Zuidrand,1004,8947
Z60,Z12,Spangen,Cool,520,4232
Z60,Z13,Spangen,Cs Kwartier,453,3109
Z60,Z14,Spangen,De Esch,958,8781
Z60,Z15,Spangen,Delfshaven,356,2539
Z60,Z16,Spangen,Dijkzigt,444,3447
Z60,Z17,Spangen,Feijenoord,885,7538
Z60,Z18,Spangen,Groot IJsselmonde,1184,11888
Z60,Z19,Spangen,Heijplaat,1197,18397
Z60,Z20,Spangen,Het Lage Land,1002,12258
Z60,Z21,Spangen,Hillegersberg Noord,786,9381
Z60,Z22,Spangen,Hillegersberg Zuid,582,6801
Z60,Z23,Spangen,Hillesluis,870,7698
Z60,Z24,Spangen,Hoogvliet Noord,927,14400
Z60,Z25,Spangen,Hoogvliet Zuid,1211,17613
Z60,Z26,Spangen,Katendrecht,858,7352
Z60,Z27,Spangen,Kleinpolder,337,3426
Z60,Z28,Spangen,Kop van Zuid,658,5725
Z60,Z29,Spangen,Kop van Zuid - Entrepot,788,7049
Z60,Z30,Spangen,Kralingen Oost,890,8053
Z60,Z31,Spangen,Kralingen West,769,6294
Z60,Z32,Spangen,Kralingse Bos,942,10373
Z60,Z33,Spangen,Kralingseveer,1044,16037
Z60,Z34,Spangen,Liskwartier,568,6469
Z60,Z35,Spangen,Lombardijen,1020,9585
Z60,Z36,Spangen,Middelland,381,2399
Z60,Z37,Spangen,Molenlaankwartier,896,10557
Z60,Z38,Spangen,Nesselande,1256,17349
Z60,Z39,Spangen,Nieuw Crooswijk,668,8231
Z60,Z40,Spangen,Nieuwe Werk,593,5073
Z60,Z41,Spangen,Nieuwe Westen,266,1571
Z60,Z42,Spangen,Noord Kethel,698,7373
Z60,Z43,Spangen,Noordereiland,745,6504
Z60,Z44,Spangen,Ommoord,1028,15072
Z60,Z45,Spangen,Oosterflank,966,14024
Z60,Z46,Spangen,Oud Charlois,688,5901
Z60,Z47,Spangen,Oud Crooswijk,680,5831
Z60,Z48,Spangen,Oud IJsselmonde,1048,17040
Z60,Z49,Spangen,Oud Mathenesse,175,1194
Z60,Z50,Spangen,Oude Noorden,647,5918
Z60,Z51,Spangen,Oude Westen,461,2938
Z60,Z52,Spangen,Overschie,544,4622
Z60,Z53,Spangen,Pendrecht,879,8244
Z60,Z54,Spangen,Prinsenland,1079,15036
Z60,Z55,Spangen,Provenierswijk,568,5127
Z60,Z56,Spangen,Rubroek,626,4858
Z60,Z57,Spangen,Schiebroek,805,9298
Z60,Z58,Spangen,Schiemond,382,3246
Z60,Z59,Spangen,Schieveen,742,8721
Z60,Z60,Spangen,Spangen,58,0
Z60,Z61,Spangen,Stadsdriehoek,635,5427
Z60,Z62,Spangen,Struisenburg,745,6326
Z60,Z63,Spangen,Tarwewijk,714,6103
Z60,Z64,Spangen,Terbregge,950,11371
Z60,Z65,Spangen,Tussendijken,185,1120
Z60,Z66,Spangen,Vreewijk,910,8341
Z60,Z67,Spangen,Wielewaal,920,7640
Z60,Z68,Spangen,Zestienhoven,689,7975
Z60,Z69,Spangen,Zevenkamp,985,14576
Z60,Z70,Spangen,Zuiderpark,923,8414
Z60,Z71,Spangen,Zuidplein,746,6538
Z60,Z72,Spangen,Zuidwijk,971,9083
Z61,Z00,Stadsdriehoek,'s-Gravenland,574,5577
Z61,Z01,Stadsdriehoek,Afrikaanderwijk,375,3508
Z61,Z02,Stadsdriehoek,Agniesebuurt,350,2663
Z61,Z03,Stadsdriehoek,Bedrijvenpark Noord-West,820,9278
Z61,Z04,Stadsdriehoek,Bergpolder,453,4087
Z61,Z05,Stadsdriehoek,Beverwaard,799,9148
Z61,Z06,Stadsdriehoek,Blijdorp,434,3812
Z61,Z07,Stadsdriehoek,Blijdorpsepolder,690,5807
Z61,Z08,Stadsdriehoek,Bloemhof,469,4198
Z61,Z09,Stadsdriehoek,Bospolder,585,4698
Z61,Z10,Stadsdriehoek,Carnisse,606,5573
Z61,Z11,Stadsdriehoek,Charlois Zuidrand,881,8238
Z61,Z12,Stadsdriehoek,Cool,205,1818
Z61,Z13,Stadsdriehoek,Cs Kwartier,406,3236
Z61,Z14,Stadsdriehoek,De Esch,380,3769
Z61,Z15,Stadsdriehoek,Delfshaven,406,3765
Z61,Z16,Stadsdriehoek,Dijkzigt,274,2489
Z61,Z17,Stadsdriehoek,Feijenoord,370,2996
Z61,Z18,Stadsdriehoek,Groot IJsselmonde,723,7814
Z61,Z19,Stadsdriehoek,Heijplaat,1128,10888
Z61,Z20,Stadsdriehoek,Het Lage Land,668,6681
Z61,Z21,Stadsdriehoek,Hillegersberg Noord,687,6497
Z61,Z22,Stadsdriehoek,Hillegersberg Zuid,543,4997
Z61,Z23,Stadsdriehoek,Hillesluis,435,4136
Z61,Z24,Stadsdriehoek,Hoogvliet Noord,1222,15423
Z61,Z25,Stadsdriehoek,Hoogvliet Zuid,1366,15108
Z61,Z26,Stadsdriehoek,Katendrecht,516,4257
Z61,Z27,Stadsdriehoek,Kleinpolder,619,5884
Z61,Z28,Stadsdriehoek,Kop van Zuid,276,2412
Z61,Z29,Stadsdriehoek,Kop van Zuid - Entrepot,318,2689
Z61,Z30,Stadsdriehoek,Kralingen Oost,346,3271
Z61,Z31,Stadsdriehoek,Kralingen West,296,2344
Z61,Z32,Stadsdriehoek,Kralingse Bos,619,4374
Z61,Z33,Stadsdriehoek,Kralingseveer,517,5382
Z61,Z34,Stadsdriehoek,Liskwartier,466,4148
Z61,Z35,Stadsdriehoek,Lombardijen,711,6971
Z61,Z36,Stadsdriehoek,Middelland,391,3127
Z61,Z37,Stadsdriehoek,Molenlaankwartier,758,7151
Z61,Z38,Stadsdriehoek,Nesselande,1148,14880
Z61,Z39,Stadsdriehoek,Nieuw Crooswijk,446,3500
Z61,Z40,Stadsdriehoek,Nieuwe Werk,344,2708
Z61,Z41,Stadsdriehoek,Nieuwe Westen,484,3850
Z61,Z42,Stadsdriehoek,Noord Kethel,1096,12803
Z61,Z43,Stadsdriehoek,Noordereiland,229,1960
Z61,Z44,Stadsdriehoek,Ommoord,804,8040
Z61,Z45,Stadsdriehoek,Oosterflank,844,8565
Z61,Z46,Stadsdriehoek,Oud Charlois,556,5207
Z61,Z47,Stadsdriehoek,Oud Crooswijk,298,2372
Z61,Z48,Stadsdriehoek,Oud IJsselmonde,543,6416
Z61,Z49,Stadsdriehoek,Oud Mathenesse,681,6588
Z61,Z50,Stadsdriehoek,Oude Noorden,389,3299
Z61,Z51,Stadsdriehoek,Oude Westen,343,2769
Z61,Z52,Stadsdriehoek,Overschie,798,7424
Z61,Z53,Stadsdriehoek,Pendrecht,772,7550
Z61,Z54,Stadsdriehoek,Prinsenland,702,6912
Z61,Z55,Stadsdriehoek,Provenierswijk,432,3600
Z61,Z56,Stadsdriehoek,Rubroek,266,2030
Z61,Z57,Stadsdriehoek,Schiebroek,806,7746
Z61,Z58,Stadsdriehoek,Schiemond,488,4343
Z61,Z59,Stadsdriehoek,Schieveen,871,10196
Z61,Z60,Stadsdriehoek,Spangen,619,5370
Z61,Z61,Stadsdriehoek,Stadsdriehoek,95,0
Z61,Z62,Stadsdriehoek,Struisenburg,155,1351
Z61,Z63,Stadsdriehoek,Tarwewijk,539,5389
Z61,Z64,Stadsdriehoek,Terbregge,650,6534
Z61,Z65,Stadsdriehoek,Tussendijken,584,4669
Z61,Z66,Stadsdriehoek,Vreewijk,628,5773
Z61,Z67,Stadsdriehoek,Wielewaal,787,6929
Z61,Z68,Stadsdriehoek,Zestienhoven,734,7186
Z61,Z69,Stadsdriehoek,Zevenkamp,887,12059
Z61,Z70,Stadsdriehoek,Zuiderpark,702,6894
Z61,Z71,Stadsdriehoek,Zuidplein,650,5262
Z61,Z72,Stadsdriehoek,Zuidwijk,710,7094
Z62,Z00,Struisenburg,'s-Gravenland,476,4178
Z62,Z01,Struisenburg,Afrikaanderwijk,494,4523
Z62,Z02,Struisenburg,Agniesebuurt,403,3136
Z62,Z03,Struisenburg,Bedrijvenpark Noord-West,878,9751
Z62,Z04,Struisenburg,Bergpolder,543,4901
Z62,Z05,Struisenburg,Beverwaard,710,8413
Z62,Z06,Struisenburg,Blijdorp,486,4285
Z62,Z07,Struisenburg,Blijdorpsepolder,798,6252
Z62,Z08,Struisenburg,Bloemhof,562,5068
Z62,Z09,Struisenburg,Bospolder,669,5948
Z62,Z10,Struisenburg,Carnisse,678,6420
Z62,Z11,Struisenburg,Charlois Zuidrand,966,9122
Z62,Z12,Struisenburg,Cool,309,2770
Z62,Z13,Struisenburg,Cs Kwartier,510,4296
Z62,Z14,Struisenburg,De Esch,278,2608
Z62,Z15,Struisenburg,Delfshaven,491,4610
Z62,Z16,Struisenburg,Dijkzigt,378,3441
Z62,Z17,Struisenburg,Feijenoord,470,3952
Z62,Z18,Struisenburg,Groot IJsselmonde,644,7447
Z62,Z19,Struisenburg,Heijplaat,1196,11711
Z62,Z20,Struisenburg,Het Lage Land,581,7534
Z62,Z21,Struisenburg,Hillegersberg Noord,742,7480
Z62,Z22,Struisenburg,Hillegersberg Zuid,577,5667
Z62,Z23,Struisenburg,Hillesluis,546,5136
Z62,Z24,Struisenburg,Hoogvliet Noord,1275,22911
Z62,Z25,Struisenburg,Hoogvliet Zuid,1420,15932
Z62,Z26,Struisenburg,Katendrecht,601,5081
Z62,Z27,Struisenburg,Kleinpolder,671,6330
Z62,Z28,Struisenburg,Kop van Zuid,366,3257
Z62,Z29,Struisenburg,Kop van Zuid - Entrepot,418,3805
Z62,Z30,Struisenburg,Kralingen Oost,242,2221
Z62,Z31,Struisenburg,Kralingen West,212,1895
Z62,Z32,Struisenburg,Kralingse Bos,529,4157
Z62,Z33,Struisenburg,Kralingseveer,426,4160
Z62,Z34,Struisenburg,Liskwartier,480,4381
Z62,Z35,Struisenburg,Lombardijen,748,8510
Z62,Z36,Struisenburg,Middelland,495,4079
Z62,Z37,Struisenburg,Molenlaankwartier,768,8242
Z62,Z38,Struisenburg,Nesselande,1054,13680
Z62,Z39,Struisenburg,Nieuw Crooswijk,440,4157
Z62,Z40,Struisenburg,Nieuwe Werk,430,3532
Z62,Z41,Struisenburg,Nieuwe Westen,588,4802
Z62,Z42,Struisenburg,Noord Kethel,1148,13248
Z62,Z43,Struisenburg,Noordereiland,329,2916
Z62,Z44,Struisenburg,Ommoord,760,9570
Z62,Z45,Struisenburg,Oosterflank,743,10297
Z62,Z46,Struisenburg,Oud Charlois,634,6030
Z62,Z47,Struisenburg,Oud Crooswijk,299,2606
Z62,Z48,Struisenburg,Oud IJsselmonde,448,5607
Z62,Z49,Struisenburg,Oud Mathenesse,755,7385
Z62,Z50,Struisenburg,Oude Noorden,426,3838
Z62,Z51,Struisenburg,Oude Westen,447,3740
Z62,Z52,Struisenburg,Overschie,850,9446
Z62,Z53,Struisenburg,Pendrecht,858,8373
Z62,Z54,Struisenburg,Prinsenland,612,5541
Z62,Z55,Struisenburg,Provenierswijk,484,4045
Z62,Z56,Struisenburg,Rubroek,308,2452
Z62,Z57,Struisenburg,Schiebroek,855,8403
Z62,Z58,Struisenburg,Schiemond,556,5167
Z62,Z59,Struisenburg,Schieveen,923,10796
Z62,Z60,Struisenburg,Spangen,723,6322
Z62,Z61,Struisenburg,Stadsdriehoek,214,1831
Z62,Z62,Struisenburg,Struisenburg,57,0
Z62,Z63,Struisenburg,Tarwewijk,656,6229
Z62,Z64,Struisenburg,Terbregge,636,6589
Z62,Z65,Struisenburg,Tussendijken,669,6018
Z62,Z66,Struisenburg,Vreewijk,698,6900
Z62,Z67,Struisenburg,Wielewaal,856,7815
Z62,Z68,Struisenburg,Zestienhoven,859,8180
Z62,Z69,Struisenburg,Zevenkamp,759,10780
Z62,Z70,Struisenburg,Zuiderpark,788,7809
Z62,Z71,Struisenburg,Zuidplein,737,6126
Z62,Z72,Struisenburg,Zuidwijk,804,7983
Z63,Z00,Tarwewijk,'s-Gravenland,944,9746
Z63,Z01,Tarwewijk,Afrikaanderwijk,264,1893
Z63,Z02,Tarwewijk,Agniesebuurt,635,5544
Z63,Z03,Tarwewijk,Bedrijvenpark Noord-West,925,10865
Z63,Z04,Tarwewijk,Bergpolder,664,6593
Z63,Z05,Tarwewijk,Beverwaard,801,7862
Z63,Z06,Tarwewijk,Blijdorp,587,5809
Z63,Z07,Tarwewijk,Blijdorpsepolder,816,7220
Z63,Z08,Tarwewijk,Bloemhof,270,1854
Z63,Z09,Tarwewijk,Bospolder,603,5462
Z63,Z10,Tarwewijk,Carnisse,211,1644
Z63,Z11,Tarwewijk,Charlois Zuidrand,513,4503
Z63,Z12,Tarwewijk,Cool,443,4231
Z63,Z13,Tarwewijk,Cs Kwartier,499,4821
Z63,Z14,Tarwewijk,De Esch,792,7859
Z63,Z15,Tarwewijk,Delfshaven,426,4124
Z63,Z16,Tarwewijk,Dijkzigt,368,3678
Z63,Z17,Tarwewijk,Feijenoord,442,3847
Z63,Z18,Tarwewijk,Groot IJsselmonde,667,6340
Z63,Z19,Tarwewijk,Heijplaat,764,7185
Z63,Z20,Tarwewijk,Het Lage Land,959,12762
Z63,Z21,Tarwewijk,Hillegersberg Noord,952,9265
Z63,Z22,Tarwewijk,Hillegersberg Zuid,767,7949
Z63,Z23,Tarwewijk,Hillesluis,302,2422
Z63,Z24,Tarwewijk,Hoogvliet Noord,863,11200
Z63,Z25,Tarwewijk,Hoogvliet Zuid,1008,11352
Z63,Z26,Tarwewijk,Katendrecht,374,2752
Z63,Z27,Tarwewijk,Kleinpolder,715,7532
Z63,Z28,Tarwewijk,Kop van Zuid,314,2641
Z63,Z29,Tarwewijk,Kop van Zuid - Entrepot,359,2698
Z63,Z30,Tarwewijk,Kralingen Oost,744,7300
Z63,Z31,Tarwewijk,Kralingen West,670,6435
Z63,Z32,Tarwewijk,Kralingse Bos,1029,8465
Z63,Z33,Tarwewijk,Kralingseveer,806,9541
Z63,Z34,Tarwewijk,Liskwartier,719,6694
Z63,Z35,Tarwewijk,Lombardijen,480,4306
Z63,Z36,Tarwewijk,Middelland,438,4274
Z63,Z37,Tarwewijk,Molenlaankwartier,1056,9919
Z63,Z38,Tarwewijk,Nesselande,1410,18854
Z63,Z39,Tarwewijk,Nieuw Crooswijk,829,7749
Z63,Z40,Tarwewijk,Nieuwe Werk,472,4271
Z63,Z41,Tarwewijk,Nieuwe Westen,541,4997
Z63,Z42,Tarwewijk,Noord Kethel,1214,13038
Z63,Z43,Tarwewijk,Noordereiland,452,3857
Z63,Z44,Tarwewijk,Ommoord,1172,14914
Z63,Z45,Tarwewijk,Oosterflank,1146,15471
Z63,Z46,Tarwewijk,Oud Charlois,192,1409
Z63,Z47,Tarwewijk,Oud Crooswijk,707,6766
Z63,Z48,Tarwewijk,Oud IJsselmonde,547,5126
Z63,Z49,Tarwewijk,Oud Mathenesse,694,6850
Z63,Z50,Tarwewijk,Oude Noorden,706,6798
Z63,Z51,Tarwewijk,Oude Westen,447,4226
Z63,Z52,Tarwewijk,Overschie,892,8956
Z63,Z53,Tarwewijk,Pendrecht,400,3794
Z63,Z54,Tarwewijk,Prinsenland,970,10886
Z63,Z55,Tarwewijk,Provenierswijk,617,5914
Z63,Z56,Tarwewijk,Rubroek,623,5784
Z63,Z57,Tarwewijk,Schiebroek,1031,10660
Z63,Z58,Tarwewijk,Schiemond,496,4681
Z63,Z59,Tarwewijk,Schieveen,1036,12019
Z63,Z60,Tarwewijk,Spangen,660,6034
Z63,Z61,Tarwewijk,Stadsdriehoek,500,4544
Z63,Z62,Tarwewijk,Struisenburg,585,5380
Z63,Z63,Tarwewijk,Tarwewijk,77,0
Z63,Z64,Tarwewijk,Terbregge,1015,13525
Z63,Z65,Tarwewijk,Tussendijken,608,5433
Z63,Z66,Tarwewijk,Vreewijk,365,2929
Z63,Z67,Tarwewijk,Wielewaal,429,3196
Z63,Z68,Tarwewijk,Zestienhoven,948,9754
Z63,Z69,Tarwewijk,Zevenkamp,1162,16032
Z63,Z70,Tarwewijk,Zuiderpark,409,3818
Z63,Z71,Tarwewijk,Zuidplein,212,1428
Z63,Z72,Tarwewijk,Zuidwijk,436,3986
Z64,Z00,Terbregge,'s-Gravenland,531,6075
Z64,Z01,Terbregge,Afrikaanderwijk,828,11500
Z64,Z02,Terbregge,Agniesebuurt,618,5864
Z64,Z03,Terbregge,Bedrijvenpark Noord-West,820,11445
Z64,Z04,Terbregge,Bergpolder,578,5847
Z64,Z05,Terbregge,Beverwaard,842,11739
Z64,Z06,Terbregge,Blijdorp,657,6481
Z64,Z07,Terbregge,Blijdorpsepolder,825,8150
Z64,Z08,Terbregge,Bloemhof,875,11665
Z64,Z09,Terbregge,Bospolder,1011,10506
Z64,Z10,Terbregge,Carnisse,1001,13010
Z64,Z11,Terbregge,Charlois Zuidrand,1173,21078
Z64,Z12,Terbregge,Cool,722,7116
Z64,Z13,Terbregge,Cs Kwartier,794,7772
Z64,Z14,Terbregge,De Esch,493,6799
Z64,Z15,Terbregge,Delfshaven,911,9050
Z64,Z16,Terbregge,Dijkzigt,779,7862
Z64,Z17,Terbregge,Feijenoord,887,11321
Z64,Z18,Terbregge,Groot IJsselmonde,748,10694
Z64,Z19,Terbregge,Heijplaat,1349,23571
Z64,Z20,Terbregge,Het Lage Land,325,2839
Z64,Z21,Terbregge,Hillegersberg Noord,316,3080
Z64,Z22,Terbregge,Hillegersberg Zuid,481,4687
Z64,Z23,Terbregge,Hillesluis,794,11145
Z64,Z24,Terbregge,Hoogvliet Noord,1374,25825
Z64,Z25,Terbregge,Hoogvliet Zuid,1538,26501
Z64,Z26,Terbregge,Katendrecht,1028,12858
Z64,Z27,Terbregge,Kleinpolder,687,7894
Z64,Z28,Terbregge,Kop van Zuid,844,8297
Z64,Z29,Terbregge,Kop van Zuid - Entrepot,841,11351
Z64,Z30,Terbregge,Kralingen Oost,468,5767
Z64,Z31,Terbregge,Kralingen West,520,5234
Z64,Z32,Terbregge,Kralingse Bos,617,5563
Z64,Z33,Terbregge,Kralingseveer,540,7441
Z64,Z34,Terbregge,Liskwartier,528,4796
Z64,Z35,Terbregge,Lombardijen,853,11725
Z64,Z36,Terbregge,Middelland,832,8102
Z64,Z37,Terbregge,Molenlaankwartier,196,1816
Z64,Z38,Terbregge,Nesselande,783,7665
Z64,Z39,Terbregge,Nieuw Crooswijk,429,4040
Z64,Z40,Terbregge,Nieuwe Werk,902,8516
Z64,Z41,Terbregge,Nieuwe Westen,911,8646
Z64,Z42,Terbregge,Noord Kethel,1160,14165
Z64,Z43,Terbregge,Noordereiland,789,7682
Z64,Z44,Terbregge,Ommoord,298,2825
Z64,Z45,Terbregge,Oosterflank,505,4465
Z64,Z46,Terbregge,Oud Charlois,1064,13981
Z64,Z47,Terbregge,Oud Crooswijk,418,4432
Z64,Z48,Terbregge,Oud IJsselmonde,580,8784
Z64,Z49,Terbregge,Oud Mathenesse,860,10325
Z64,Z50,Terbregge,Oude Noorden,536,5579
Z64,Z51,Terbregge,Oude Westen,831,8045
Z64,Z52,Terbregge,Overschie,799,10884
Z64,Z53,Terbregge,Pendrecht,1135,14762
Z64,Z54,Terbregge,Prinsenland,528,4580
Z64,Z55,Terbregge,Provenierswijk,635,5974
Z64,Z56,Terbregge,Rubroek,525,5337
Z64,Z57,Terbregge,Schiebroek,469,4397
Z64,Z58,Terbregge,Schiemond,1036,10090
Z64,Z59,Terbregge,Schieveen,806,11426
Z64,Z60,Terbregge,Spangen,968,10874
Z64,Z61,Terbregge,Stadsdriehoek,654,6471
Z64,Z62,Terbregge,Struisenburg,579,7916
Z64,Z63,Terbregge,Tarwewijk,983,12933
Z64,Z64,Terbregge,Terbregge,99,0
Z64,Z65,Terbregge,Tussendijken,992,11070
Z64,Z66,Terbregge,Vreewijk,845,11341
Z64,Z67,Terbregge,Wielewaal,1295,15769
